model,dataset_size,dataset,fold,carte_lr_idx,test_score,best_val_loss,Created
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,2,5.0,0.9148705142401105,"[-0.8467113375663757,-0.8452706336975098,-0.8646653890609741,-0.8446788787841797,-0.8517320156097412]",2025-04-30T20:21:14.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,1,5.0,0.9103461116852192,"[-0.8292100429534912,-0.8549164533615112,-0.8384483456611633,-0.8420841693878174,-0.8541147708892822]",2025-04-30T20:21:03.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,0,5.0,0.918244232592756,"[-0.8642199635505676,-0.86115562915802,-0.8614636659622192,-0.859262228012085,-0.8440922498703003]",2025-04-30T19:20:40.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,3,5.0,0.9133780281634502,"[-0.5577739477157593,-0.48128199577331543,-0.5924246311187744,-0.6316062211990356,-0.6452463865280151]",2025-04-30T19:14:23.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,2,5.0,0.9229649824115044,"[-0.6566237211227417,-0.5909324884414673,-0.5879162549972534,-0.581916332244873,-0.6350804567337036]",2025-04-30T19:13:51.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,1,5.0,0.8909479017373064,"[-0.5013654232025146,-0.4028588533401489,-0.6458457708358765,-0.5551738739013672,-0.6622089147567749]",2025-04-30T19:12:39.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,0,5.0,0.9292127220121402,"[-0.6220215559005737,-0.6051243543624878,-0.5236172676086426,-0.6066457033157349,-0.7125977873802185]",2025-04-30T19:12:29.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,3,5.0,0.8735846178195024,"[-0.7582179307937622,-0.7341930866241455,-0.7318115234375,-0.7570651769638062,-0.7234288454055786]",2025-04-30T19:07:39.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,2,5.0,0.8924623880246441,"[-0.751365602016449,-0.7532192468643188,-0.7167940139770508,-0.7643969058990479,-0.7165921926498413]",2025-04-30T19:07:28.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,1,5.0,0.8885327269000278,"[-0.7456212043762207,-0.7420651912689209,-0.73641037940979,-0.7846093773841858,-0.721686840057373]",2025-04-30T19:07:18.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,0,5.0,0.905091703468976,"[-0.7614065408706665,-0.7844125032424927,-0.7533738017082214,-0.7439620494842529,-0.755043625831604]",2025-04-30T19:07:07.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,3,5.0,0.9820150455127334,"[-0.9701157808303832,-0.977795422077179,-0.9682144522666932,-0.9647045135498048,-0.9671839475631714]",2025-04-30T18:35:41.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,2,5.0,0.9845416297383276,"[-0.97250097990036,-0.9780961871147156,-0.962368905544281,-0.9664702415466307,-0.9691094756126404]",2025-04-30T18:35:30.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,1,5.0,0.956757189777922,"[-0.9757342338562012,-0.9773874282836914,-0.9735981225967408,-0.9762410521507264,-0.97696191072464]",2025-04-30T18:35:20.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,0,5.0,0.9826297355089476,"[-0.9740235209465028,-0.9759513139724731,-0.9753586649894714,-0.976282835006714,-0.969045341014862]",2025-04-30T18:35:09.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,3,5.0,0.910525502050341,"[-0.08339369297027588,-0.02930384874343872,-0.07405292987823486,-0.09066945314407349,-0.08612662553787231]",2025-04-30T18:31:37.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,2,5.0,0.9879872835872898,"[-0.020525872707366943,-0.051454901695251465,-0.02352982759475708,-0.024258196353912354,-0.009647250175476074]",2025-04-30T18:31:26.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,1,5.0,0.9642302820518882,"[-0.13134050369262695,0.0013625621795654297,-0.04664558172225952,-0.11082923412322998,-0.021412253379821777]",2025-04-30T18:31:16.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,0,5.0,0.9978253095534124,"[0.00004112720489501953,0.0003197193145751953,-0.014081895351409912,-0.000960707664489746,-0.00016129016876220703]",2025-04-30T18:31:05.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,3,5.0,0.9381153593773376,"[-0.896551251411438,-0.9216830730438232,-0.9180808663368224,-0.9275501370429992,-0.9233989119529724]",2025-04-30T18:30:40.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,2,5.0,0.9361325936234096,"[-0.9334548711776732,-0.9150752425193788,-0.916149914264679,-0.9123099446296692,-0.9367151856422424]",2025-04-30T18:30:33.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,1,5.0,0.9229570332203788,"[-0.9053245186805724,-0.9093351364135742,-0.9242428541183472,-0.9127359986305236,-0.9232917428016664]",2025-04-30T18:30:29.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,0,5.0,0.925288600433802,"[-0.9086822271347046,-0.928800642490387,-0.9123690128326416,-0.9214690327644348,-0.9172185063362122]",2025-04-30T18:30:19.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,2,5.0,0.9709191089687536,"[-0.7744236588478088,-0.8341447114944458,-0.714724600315094,-0.8300076127052307,-0.7953714728355408]",2025-04-30T18:28:53.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,1,5.0,0.9601679060802129,"[-0.7882183790206909,-0.8248817324638367,-0.7387592792510986,-0.7513971924781799,-0.7464171648025513]",2025-04-30T18:28:43.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,0,5.0,0.9232236334748856,"[-0.8293598890304565,-0.7941116094589233,-0.8320574164390564,0.0005289316177368164,0.0017952919006347656]",2025-04-30T18:28:32.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,3,4.0,0.985831367342077,"[-0.9824374318122864,-0.9828943610191344,-0.983185350894928,-0.983528196811676,-0.9802796244621276]",2025-04-30T18:19:22.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,2,4.0,0.98758266791309,"[-0.98025244474411,-0.9813552498817444,-0.9814075827598572,-0.9833725690841676,-0.9825260639190674]",2025-04-30T18:18:29.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,1,4.0,0.9867317123530862,"[-0.9835382103919984,-0.9813900589942932,-0.9838123321533204,-0.9849040508270264,-0.9840170741081238]",2025-04-30T18:18:18.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,0,4.0,0.9863736809458348,"[-0.9817357063293456,-0.9846006035804749,-0.9827105402946472,-0.982830286026001,-0.9828067421913148]",2025-04-30T18:18:13.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,3,4.0,0.7192357569171783,"[-0.6250494718551636,-0.6602218151092529,-0.610105037689209,-0.6625736951828003,-0.6530380249023438]",2025-04-30T18:00:23.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,2,4.0,0.7208123195580038,"[-0.6624661087989807,-0.6696724891662598,-0.684256911277771,-0.6688130497932434,-0.6666717529296875]",2025-04-30T17:54:11.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,1,4.0,0.6690833483591354,"[-0.6198261380195618,-0.6146013140678406,-0.6285341382026672,-0.6228314638137817,-0.6088767051696777]",2025-04-30T17:54:01.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,0,4.0,0.7013302155476665,"[-0.6846946477890015,-0.676250696182251,-0.6730962991714478,-0.6569140553474426,-0.6468696594238281]",2025-04-30T17:54:00.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,3,4.0,0.9670130922507476,"[-0.5948525667190552,-0.4370798468589782,-0.4832506775856018,-0.4359771013259888,-0.30323320627212524]",2025-04-30T16:22:18.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,2,4.0,0.9678062705884268,"[-0.285697340965271,-0.4868754148483277,-0.20783042907714844,-0.44887304306030273,-0.47154855728149414]",2025-04-30T16:18:19.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,1,4.0,0.9683610319671104,"[-0.6470379829406738,-0.577187180519104,-0.3624793291091919,-0.40464162826538086,-0.6550817489624023]",2025-04-30T16:17:29.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,0,4.0,0.9743272578240796,"[-0.40599846839904785,-0.35041600465774536,-0.47076672315597534,-0.3973391652107239,-0.41721177101135254]",2025-04-30T16:17:19.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,3,4.0,0.9999299693897234,"[-0.992893397808075,-0.9956777691841124,-0.9918527603149414,-0.9930223822593688,-0.996634304523468]",2025-04-30T16:14:53.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,2,4.0,0.9993736635173032,"[-0.9946025609970092,-0.9932410717010498,-0.9944549202919006,-0.990940809249878,-0.9953567981719972]",2025-04-30T16:14:44.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,1,4.0,0.9999862589858672,"[-0.9999250769615172,-0.9999465346336364,-0.9998719096183776,-0.999946117401123,-0.9999432563781738]",2025-04-30T16:14:34.000Z
CARTE 🗺️,10000,REG_CONSUMER_CAR_PRICE_CARDEKHO,0,4.0,0.99983855158309,"[-0.995663583278656,-0.9511353969573976,-0.9954565167427064,-0.977889895439148,-0.9970480799674988]",2025-04-30T16:08:40.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,3,4.0,0.4170058404473731,"[-0.3709275722503662,-0.35516446828842163,-0.4113231301307678,-0.4202346205711365,-0.3557525873184204]",2025-04-30T16:07:26.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,2,4.0,0.4438868765683194,"[-0.3978355526924134,-0.3809532523155213,-0.4465000629425049,-0.41622668504714966,-0.35858023166656494]",2025-04-30T15:51:18.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,1,4.0,0.4920658949661037,"[-0.40548771619796753,-0.3809713125228882,-0.3710138201713562,-0.36772477626800537,-0.37930387258529663]",2025-04-30T15:51:08.000Z
CARTE 🗺️,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,0,4.0,0.4616088091258266,"[-0.37220728397369385,-0.3731529712677002,-0.3773640990257263,-0.41636204719543457,-0.3800367712974548]",2025-04-30T15:48:39.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,3,4.0,0.7102164680476513,"[-0.7126648426055908,-0.6627637147903442,-0.681930661201477,-0.6584643125534058,-0.6765255331993103]",2025-04-30T15:44:08.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,2,4.0,0.7242605371842534,"[-0.6846197843551636,-0.6711753606796265,-0.672340989112854,-0.6762562394142151,-0.7000116109848022]",2025-04-30T15:43:57.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,1,4.0,0.7081135140582047,"[-0.6931358575820923,-0.6687037348747253,-0.6617387533187866,-0.6939131617546082,-0.6549251675605774]",2025-04-30T15:43:46.000Z
CARTE 🗺️,10000,REG_SOCIAL_ANIME_PLANET_RATING,0,4.0,0.728321365871681,"[-0.647057294845581,-0.6811935901641846,-0.6725307106971741,-0.67429518699646,-0.6841686367988586]",2025-04-30T15:43:36.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,3,4.0,0.4889658134184341,"[-0.5001546144485474,-0.4622423052787781,-0.47028809785842896,-0.4912947416305542,-0.5381217002868652]",2025-04-30T15:10:28.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,2,4.0,0.5096323874728517,"[-0.4514015913009643,-0.4896424412727356,-0.4683326482772827,-0.4660372138023377,-0.479123592376709]",2025-04-30T15:10:18.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,1,4.0,0.605942316535319,"[-0.467980444431305,-0.49955469369888306,-0.4130786061286926,-0.501874566078186,-0.5254346132278442]",2025-04-30T14:19:37.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,0,4.0,0.4720753233584736,"[-0.5109165906906128,-0.47038733959198,-0.5229136347770691,-0.4544138312339782,-0.5164690017700195]",2025-04-30T14:19:25.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,3,4.0,0.8707365161005676,"[-0.7976423501968384,-0.7779513001441956,-0.7807326316833496,-0.8100636601448059,-0.8238698244094849]",2025-04-30T14:14:27.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,2,4.0,0.8548987950661089,"[-0.8137674331665039,-0.8090023994445801,-0.7558756470680237,-0.766793966293335,-0.8061080574989319]",2025-04-30T14:14:24.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,1,4.0,0.8659167064345648,"[-0.7912799119949341,-0.7839144468307495,-0.8088208436965942,-0.8011602163314819,-0.8001530766487122]",2025-04-30T14:14:16.000Z
CARTE 🗺️,10000,REG_FOOD_ZOMATO_RESTAURANTS,0,4.0,0.860103516596716,"[-0.7691583037376404,-0.7809098958969116,-0.7977561354637146,-0.7960423231124878,-0.807195782661438]",2025-04-30T14:14:05.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,3,4.0,0.8126581206041391,"[-0.393578827381134,-0.4095471501350403,-0.3311226963996887,-0.3796159029006958,-0.3898162841796875]",2025-04-30T14:11:37.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,2,4.0,0.8541733005409853,"[-0.3939351439476013,-0.3631556034088135,-0.359701931476593,-0.376051664352417,-0.3386930227279663]",2025-04-30T14:11:26.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,1,4.0,0.8572968329206175,"[-0.4533688426017761,-0.4304959774017334,-0.3342030644416809,-0.4801453948020935,-0.4065133929252625]",2025-04-30T14:11:16.000Z
CARTE 🗺️,10000,REG_SOCIAL_VIDEO_GAMES_SALES,0,4.0,0.8563733882818638,"[-0.49432802200317383,-0.4338332414627075,-0.3468537926673889,-0.35703712701797485,-0.33841437101364136]",2025-04-30T14:11:05.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,3,4.0,0.9843742147626842,"[-0.7065867185592651,-0.8686451315879822,-0.7957718372344971,-0.8191089034080505,-0.9107141494750975]",2025-04-30T13:33:43.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,1,4.0,0.9793813265497988,"[-0.7377511262893677,-0.8139960765838623,-0.7220267057418823,-0.7743998765945435,-0.6591979265213013]",2025-04-30T13:32:32.000Z
CARTE 🗺️,10000,REG_SOCIAL_MUSEUMS_US_REVENUES,0,4.0,0.9777135948045748,"[-0.7006219625473022,-0.8283553123474121,-0.6820295453071594,-0.7495083808898926,-0.741365909576416]",2025-04-30T13:31:32.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,3,4.0,0.9187563044410504,"[-0.8911586999893188,-0.8411160707473755,-0.8678290843963623,-0.8783043622970581,-0.8921499252319336]",2025-04-30T13:30:17.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,2,4.0,0.9351660434178384,"[-0.8815738558769226,-0.8675056099891663,-0.9016735553741456,-0.9012139439582824,-0.8733106851577759]",2025-04-30T13:30:06.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,1,4.0,0.9433599158774292,"[-0.8975525498390198,-0.8660155534744263,-0.869712233543396,-0.8854652643203735,-0.8699716925621033]",2025-04-30T13:29:55.000Z
CARTE 🗺️,10000,REG_CONSUMER_BABIES_R_US_PRICES,0,4.0,0.9338428254146776,"[-0.8817682266235352,-0.8787920475006104,-0.8757849931716919,-0.8929998278617859,-0.8834694623947144]",2025-04-30T13:25:55.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,3,4.0,0.964884805350394,"[-0.9545002579689026,-0.9575915932655334,-0.9529147744178772,-0.9608963131904602,-0.9557939767837524]",2025-04-30T13:15:47.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,2,4.0,0.9655411994498414,"[-0.9560295343399048,-0.9576966762542723,-0.9597145915031432,-0.9561057090759276,-0.9598507881164552]",2025-04-30T13:15:20.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,1,4.0,0.9651701345866588,"[-0.949877679347992,-0.9550338983535768,-0.9623232483863832,-0.9561487436294556,-0.9597123265266418]",2025-04-30T13:14:18.000Z
CARTE 🗺️,10000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,0,4.0,0.9662206960534998,"[-0.966238021850586,-0.9589636921882628,-0.9614768028259276,-0.9624993205070496,-0.959583818912506]",2025-04-30T13:14:08.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,3,4.0,0.92662451529399,"[-0.8771764039993286,-0.8571802973747253,-0.888711154460907,-0.871124804019928,-0.8911359310150146]",2025-04-30T12:47:14.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,2,4.0,0.9224500086468346,"[-0.855999231338501,-0.873353898525238,-0.8714816570281982,-0.8757690191268921,-0.8556373715400696]",2025-04-30T12:47:03.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,1,4.0,0.9167500861912032,"[-0.8510891199111938,-0.8535014390945435,-0.8524168133735657,-0.8754079341888428,-0.8597708940505981]",2025-04-30T12:40:44.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,0,4.0,0.9193358529446772,"[-0.8727275729179382,-0.8767760992050171,-0.8602504134178162,-0.8732049465179443,-0.8578147888183594]",2025-04-30T12:40:34.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,3,4.0,0.9262624765341062,"[-0.724463701248169,-0.6248660087585449,-0.6904134750366211,-0.6746513843536377,-0.7017072439193726]",2025-04-30T12:39:25.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,2,4.0,0.9380407972688838,"[-0.6779662370681763,-0.5756592750549316,-0.6606248021125793,-0.6299899220466614,-0.7188658714294434]",2025-04-30T12:36:52.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,1,4.0,0.919267210896348,"[-0.7099567651748657,-0.6161130666732788,-0.7316031455993652,-0.7524492144584656,-0.6873942613601685]",2025-04-30T12:26:20.000Z
CARTE 🗺️,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,0,4.0,0.9530735220253692,"[-0.7245680093765259,-0.8111724853515625,-0.7447419166564941,-0.7121678590774536,-0.7781611084938049]",2025-04-30T12:26:17.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,3,4.0,0.8782553442624405,"[-0.7678288221359253,-0.7493858337402344,-0.7500619888305664,-0.7708736658096313,-0.7227492928504944]",2025-04-30T12:01:45.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,2,4.0,0.8927552932509202,"[-0.764141321182251,-0.7717427611351013,-0.7167527079582214,-0.7470752000808716,-0.7286646366119385]",2025-04-30T12:01:34.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,1,4.0,0.8920976510058762,"[-0.7404806613922119,-0.7721750140190125,-0.7665375471115112,-0.7812784910202026,-0.7129598259925842]",2025-04-30T12:01:23.000Z
CARTE 🗺️,10000,REG_SPORTS_FIFA22_WAGES,0,4.0,0.9051951621672514,"[-0.7642768621444702,-0.8048765659332275,-0.7606803178787231,-0.7500410079956055,-0.7538501620292664]",2025-04-30T12:01:12.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,3,4.0,0.9827511759869856,"[-0.9701381921768188,-0.9781100749969482,-0.97173011302948,-0.9627786874771118,-0.9676552414894104]",2025-04-30T11:53:25.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,2,4.0,0.9844861642177488,"[-0.9742217659950256,-0.9795271158218384,-0.9685818552970886,-0.9676790833473206,-0.9763941764831544]",2025-04-30T11:49:53.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,1,4.0,0.952933224214506,"[-0.9762901067733764,-0.975717306137085,-0.9762426018714904,-0.9756464958190918,-0.9749221205711364]",2025-04-30T11:49:42.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_EMPLOYEE_SALARY_MONTGOMERY,0,4.0,0.9844356554605056,"[-0.9807960987091064,-0.977294147014618,-0.97541344165802,-0.9758875370025636,-0.9701565504074096]",2025-04-30T11:49:31.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,3,4.0,0.9127302989630346,"[-0.057054758071899414,-0.035765767097473145,-0.07650262117385864,-0.13270092010498047,-0.083457350730896]",2025-04-30T11:15:32.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,2,4.0,0.9881635223952692,"[-0.041880786418914795,-0.0943792462348938,-0.23658740520477295,-0.1288456916809082,-0.013122737407684326]",2025-04-30T11:15:21.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,1,4.0,0.9655091039403504,"[-0.27389752864837646,-0.03199249505996704,-0.1084337830543518,-0.1533674597740173,-0.19896554946899417]",2025-04-30T11:13:48.000Z
CARTE 🗺️,10000,REG_PROFESSIONAL_COMPANY_EMPLOYEES_SIZE,0,4.0,0.9977447827702284,"[-0.00762253999710083,-0.10591715574264526,-0.01829695701599121,-0.01209580898284912,-0.017170310020446777]",2025-04-30T11:11:06.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,3,4.0,0.9443497286608874,"[-0.917790412902832,-0.9242374897003174,-0.9198432564735411,-0.9278426766395568,-0.920820951461792]",2025-04-30T10:43:50.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,2,4.0,0.9392358322964012,"[-0.9347052574157716,-0.92144113779068,-0.9224019646644592,-0.9154282808303832,-0.9434532523155212]",2025-04-30T10:42:22.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,1,4.0,0.9318389620572272,"[-0.9055148363113404,-0.9124194383621216,-0.9349847435951232,-0.914210557937622,-0.9229055643081664]",2025-04-30T10:42:11.000Z
CARTE 🗺️,10000,REG_HOUSES_CALIFORNIA_PRICES_2020,0,4.0,0.934810317493896,"[-0.9163665771484376,-0.9224203824996948,-0.91615891456604,-0.9228728413581848,-0.9254461526870728]",2025-04-30T10:40:53.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,3,4.0,0.9620501261247146,"[-0.8122079372406006,-0.7560209035873413,-0.8213294744491577,-0.8018271327018738,-0.7737993001937866]",2025-04-30T10:27:03.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,2,4.0,0.9699771025815584,"[-0.7638487219810486,-0.7977799773216248,-0.70055091381073,-0.8152340650558472,-0.7956230640411377]",2025-04-30T10:26:53.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,1,4.0,0.9651435571437708,"[-0.7907554507255554,-0.8100517392158508,-0.7777822613716125,-0.7841163873672485,-0.7467622756958008]",2025-04-30T10:25:25.000Z
CARTE 🗺️,10000,REG_CONSUMER_JC_PENNEY_PRODUCT_PRICE,0,4.0,0.9630266125670024,"[-0.8063614964485168,-0.7923682928085327,-0.8196361064910889,-0.785292387008667,-0.8409940004348755]",2025-04-30T10:24:28.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,3,3.0,0.9843324203668417,"[-0.9771068692207336,-0.981120228767395,-0.978392779827118,-0.976105272769928,-0.9810556173324584]",2025-04-30T08:36:43.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,2,3.0,0.9867696216188344,"[-0.979950785636902,-0.9761552214622498,-0.9779804944992064,-0.9812255501747132,-0.9825658202171326]",2025-04-30T08:36:33.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,1,3.0,0.9854854649710796,"[-0.9819204807281494,-0.9815800189971924,-0.978237509727478,-0.982639729976654,-0.9787319898605348]",2025-04-30T08:36:22.000Z
CARTE 🗺️,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,0,3.0,0.9863315194712478,"[-0.978537619113922,-0.9833779335021972,-0.9783034920692444,-0.9815945029258728,-0.9803045392036438]",2025-04-30T08:18:58.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,3,3.0,0.7000937702463488,"[-0.6441972255706787,0.000141143798828125,-0.6420300006866455,-0.6761353015899658,-0.6455475091934204]",2025-04-30T08:10:25.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,2,3.0,0.6723495393179517,"[-0.6305605173110962,-0.6431056261062622,0.001021623611450195,-0.6634900569915771,-0.6401561498641968]",2025-04-30T08:09:40.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,1,3.0,0.6447024344816539,"[-0.6397433876991272,-0.0008882284164428711,-0.6455028057098389,-0.6061656475067139,-0.6119339466094971]",2025-04-30T08:05:06.000Z
CARTE 🗺️,10000,REG_SOCIAL_SPOTIFY_POPULARITY,0,3.0,0.6718485163972304,"[-0.700564444065094,-0.6559932231903076,-0.6767858266830444,-0.6968094706535339,0.00007796287536621094]",2025-04-30T08:01:13.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,3,3.0,0.9641360591995566,"[-0.6377031803131104,-0.4021526575088501,-0.5214258432388306,-0.4572194218635559,-0.2870599031448364]",2025-04-30T07:41:27.000Z
CARTE 🗺️,10000,REG_FOOD_ALCOHOL_WIKILIQ_PRICES,2,3.0,0.9620304165618158,"[-0.3528521656990051,-0.48567527532577515,-0.4641242027282715,-0.3926541805267334,-0.42599087953567505]",2025-04-30T07:41:17.000Z
