model,dataset_size,dataset,fold,Created,optuna_n_trials
CatBoost-Tuned 😼,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,0,2025-04-24T11:17:57.000Z,42
CatBoost-Tuned 😼,10000,REG_SOCIAL_ANIME_PLANET_RATING,3,2025-04-24T12:06:14.000Z,43
CatBoost-Tuned 😼,10000,REG_SOCIAL_ANIME_PLANET_RATING,8,2025-04-24T21:46:41.000Z,43
CatBoost-Tuned 😼,10000,REG_SOCIAL_MOVIES_DATASET_REVENUE,1,2025-04-23T10:43:24.000Z,43
CatBoost-Tuned 😼,10000,REG_FOOD_COFFEE_REVIEW,1,2025-04-23T12:39:34.000Z,44
CatBoost-Tuned 😼,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,5,2025-04-24T11:18:13.000Z,44
CatBoost-Tuned 😼,10000,REG_FOOD_ZOMATO_RESTAURANTS,5,2025-04-25T11:56:49.000Z,44
CatBoost-Tuned 😼,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,4,2025-04-23T19:51:06.000Z,44
CatBoost-Tuned 😼,10000,REG_FOOD_ZOMATO_RESTAURANTS,6,2025-04-25T21:19:27.000Z,44
CatBoost-Tuned 😼,10000,REG_FOOD_ZOMATO_RESTAURANTS,0,2025-04-25T12:11:55.000Z,45
CatBoost-Tuned 😼,10000,REG_FOOD_ZOMATO_RESTAURANTS,8,2025-04-25T18:47:46.000Z,45
CatBoost-Tuned 😼,10000,REG_FOOD_ZOMATO_RESTAURANTS,3,2025-04-27T14:12:32.000Z,45
CatBoost-Tuned 😼,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,9,2025-04-25T23:36:09.000Z,45
CatBoost-Tuned 😼,10000,REG_FOOD_COFFEE_REVIEW,5,2025-04-25T11:58:09.000Z,45
CatBoost-Tuned 😼,10000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,4,2025-04-24T21:50:54.000Z,46
CatBoost-Tuned 😼,10000,REG_FOOD_COFFEE_REVIEW,8,2025-04-23T13:46:50.000Z,46
CatBoost-Tuned 😼,10000,REG_SOCIAL_MOVIES_ROTTEN_TOMATOES,3,2025-04-25T14:57:06.000Z,46
CatBoost-Tuned 😼,10000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,2,2025-04-25T11:34:00.000Z,46
CatBoost-Tuned 😼,10000,REG_SOCIAL_BOOK_READABILITY_CLEAR,0,2025-04-24T21:53:28.000Z,46
CatBoost-Tuned 😼,10000,REG_FOOD_COFFEE_REVIEW,7,2025-04-25T16:34:55.000Z,47
