model,dataset_size,dataset,fold,Created,optuna_n_trials
CatBoost-Tuned 😼,100000,REG_SOCIAL_SPOTIFY_POPULARITY,7,2025-05-07T00:14:31.000Z,53
CatBoost-Tuned 😼,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,1,2025-05-07T04:52:52.000Z,53
CatBoost-Tuned 😼,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,8,2025-05-05T16:56:04.000Z,53
CatBoost-Tuned 😼,100000,REG_SOCIAL_SPOTIFY_POPULARITY,9,2025-05-07T01:02:18.000Z,53
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,9,2025-05-06T13:34:10.000Z,54
CatBoost-Tuned 😼,100000,REG_SOCIAL_SPOTIFY_POPULARITY,4,2025-05-07T00:01:25.000Z,54
CatBoost-Tuned 😼,100000,BIN_PROFESSIONAL_FAKE_JOB_POSTING,4,2025-05-06T13:34:10.000Z,54
CatBoost-Tuned 😼,100000,REG_SOCIAL_SPOTIFY_POPULARITY,3,2025-05-06T23:52:22.000Z,54
CatBoost-Tuned 😼,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,3,2025-05-07T05:12:23.000Z,54
CatBoost-Tuned 😼,100000,REG_SOCIAL_MOVIES_DATASET_REVENUE,6,2025-05-08T12:03:42.000Z,55
CatBoost-Tuned 😼,100000,REG_SOCIAL_ANIME_PLANET_RATING,3,2025-05-06T13:43:33.000Z,56
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,4,2025-05-05T12:19:36.000Z,56
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_EMPLOYEE_RENUMERATION_VANCOUBER,8,2025-05-05T15:04:11.000Z,56
CatBoost-Tuned 😼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,7,2025-05-07T11:57:48.000Z,57
CatBoost-Tuned 😼,100000,REG_SOCIAL_SPOTIFY_POPULARITY,5,2025-05-07T00:06:40.000Z,58
CatBoost-Tuned 😼,100000,REG_PROFESSIONAL_SCIMAGOJR_ACADEMIC_IMPACT,4,2025-05-05T02:20:33.000Z,58
CatBoost-Tuned 😼,100000,REG_CONSUMER_AMERICAN_EAGLE_PRICES,3,2025-05-05T12:15:16.000Z,59
CatBoost-Tuned 😼,100000,REG_SOCIAL_ANIME_PLANET_RATING,6,2025-05-06T13:43:32.000Z,59
CatBoost-Tuned 😼,100000,MUL_SOCIAL_NEWS_CHANNEL_CATEGORY,5,2025-05-07T10:15:06.000Z,60
CatBoost-Tuned 😼,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,1,2025-05-06T02:18:51.000Z,60
CatBoost-Tuned 😼,100000,REG_SOCIAL_ANIME_PLANET_RATING,1,2025-05-06T13:43:30.000Z,60
CatBoost-Tuned 😼,100000,REG_SOCIAL_ANIME_PLANET_RATING,5,2025-05-06T13:43:33.000Z,61
