model,dataset_size,dataset,fold,Created,optuna_n_trials
LightGBM-Tuned ⚡,100000,REG_SOCIAL_VIDEO_GAMES_SALES,2,2025-07-21T10:39:20.000Z,3716
LightGBM-Tuned ⚡,100000,REG_SOCIAL_VIDEO_GAMES_SALES,1,2025-07-21T10:35:32.000Z,3880
LightGBM-Tuned ⚡,100000,REG_SOCIAL_VIDEO_GAMES_SALES,0,2025-07-21T10:33:54.000Z,3855
LightGBM-Tuned ⚡,100000,REG_SOCIAL_SPOTIFY_POPULARITY,9,2025-07-21T10:11:07.000Z,454
LightGBM-Tuned ⚡,100000,REG_SOCIAL_SPOTIFY_POPULARITY,8,2025-07-21T10:10:16.000Z,224
LightGBM-Tuned ⚡,100000,REG_SOCIAL_SPOTIFY_POPULARITY,7,2025-07-21T09:59:51.000Z,367
LightGBM-Tuned ⚡,100000,REG_SOCIAL_SPOTIFY_POPULARITY,6,2025-07-21T09:52:19.000Z,366
LightGBM-Tuned ⚡,100000,REG_SOCIAL_SPOTIFY_POPULARITY,5,2025-07-21T09:49:49.000Z,331
LightGBM-Tuned ⚡,100000,REG_SOCIAL_SPOTIFY_POPULARITY,4,2025-07-21T09:47:46.000Z,355
LightGBM-Tuned ⚡,100000,REG_SOCIAL_SPOTIFY_POPULARITY,3,2025-07-21T09:44:55.000Z,384
LightGBM-Tuned ⚡,100000,REG_SOCIAL_SPOTIFY_POPULARITY,2,2025-07-21T09:41:46.000Z,262
LightGBM-Tuned ⚡,100000,REG_SOCIAL_SPOTIFY_POPULARITY,1,2025-07-21T09:26:26.000Z,379
LightGBM-Tuned ⚡,100000,REG_SOCIAL_SPOTIFY_POPULARITY,0,2025-07-21T09:24:22.000Z,319
LightGBM-Tuned ⚡,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,9,2025-07-21T09:20:40.000Z,842
LightGBM-Tuned ⚡,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,8,2025-07-21T09:14:02.000Z,1047
LightGBM-Tuned ⚡,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,7,2025-07-21T09:10:06.000Z,964
LightGBM-Tuned ⚡,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,6,2025-07-21T09:09:43.000Z,1113
LightGBM-Tuned ⚡,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,5,2025-07-21T09:02:18.000Z,1014
LightGBM-Tuned ⚡,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,4,2025-07-21T09:02:05.000Z,1010
LightGBM-Tuned ⚡,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,3,2025-07-21T08:59:24.000Z,1089
LightGBM-Tuned ⚡,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,2,2025-07-21T08:56:57.000Z,1110
LightGBM-Tuned ⚡,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,1,2025-07-21T08:56:44.000Z,1135
