model,dataset_size,dataset,fold,Created,optuna_n_trials
RealMLP-Tuned 🌐,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,1,2025-07-24T05:38:57.000Z,17
RealMLP-Tuned 🌐,100000,REG_SOCIAL_MUSEUMS_US_REVENUES,0,2025-07-24T05:34:11.000Z,19
RealMLP-Tuned 🌐,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,9,2025-07-23T21:51:24.000Z,11
RealMLP-Tuned 🌐,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,8,2025-07-23T21:47:13.000Z,10
RealMLP-Tuned 🌐,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,7,2025-07-23T21:43:42.000Z,13
RealMLP-Tuned 🌐,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,6,2025-07-23T21:35:25.000Z,12
RealMLP-Tuned 🌐,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,5,2025-07-23T21:34:01.000Z,9
RealMLP-Tuned 🌐,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,4,2025-07-23T21:21:47.000Z,11
RealMLP-Tuned 🌐,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,3,2025-07-23T21:20:30.000Z,9
RealMLP-Tuned 🌐,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,2,2025-07-23T21:14:21.000Z,10
RealMLP-Tuned 🌐,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,1,2025-07-23T21:12:21.000Z,10
RealMLP-Tuned 🌐,100000,REG_SOCIAL_FILMTV_MOVIE_RATING_ITALY,0,2025-07-23T21:09:50.000Z,14
RealMLP-Tuned 🌐,100000,REG_SOCIAL_ANIME_PLANET_RATING,8,2025-07-23T21:09:24.000Z,31
RealMLP-Tuned 🌐,100000,REG_SOCIAL_ANIME_PLANET_RATING,9,2025-07-23T21:08:56.000Z,32
RealMLP-Tuned 🌐,100000,REG_SOCIAL_ANIME_PLANET_RATING,7,2025-07-23T21:05:57.000Z,32
RealMLP-Tuned 🌐,100000,REG_SOCIAL_ANIME_PLANET_RATING,6,2025-07-23T21:01:43.000Z,29
RealMLP-Tuned 🌐,100000,REG_SOCIAL_ANIME_PLANET_RATING,5,2025-07-23T20:43:42.000Z,29
RealMLP-Tuned 🌐,100000,REG_SOCIAL_ANIME_PLANET_RATING,4,2025-07-23T20:31:46.000Z,22
RealMLP-Tuned 🌐,100000,REG_SOCIAL_ANIME_PLANET_RATING,2,2025-07-23T20:23:47.000Z,30
RealMLP-Tuned 🌐,100000,REG_SOCIAL_ANIME_PLANET_RATING,1,2025-07-23T20:23:44.000Z,30
RealMLP-Tuned 🌐,100000,REG_SOCIAL_ANIME_PLANET_RATING,0,2025-07-23T20:23:13.000Z,30
