model,dataset_size,dataset,fold,test_score,Created
Numerical-Full,10000,REG_SOCIAL_ANIME_PLANET_RATING,5,0.7182896137237549,2025-04-25T07:45:52.000Z
Numerical-Full,10000,BIN_PROFESSIONAL_KICKSTARTER_FUNDING,7,0.7177510322774265,2025-04-25T11:43:59.000Z
Numerical-Full,10000,REG_SOCIAL_ANIME_PLANET_RATING,3,0.7159155011177063,2025-04-25T04:16:22.000Z
Numerical-Full,10000,REG_SOCIAL_ANIME_PLANET_RATING,6,0.7097497880458832,2025-04-25T09:29:17.000Z
Numerical-Full,10000,REG_SOCIAL_ANIME_PLANET_RATING,7,0.7090918123722076,2025-04-25T11:19:58.000Z
Numerical-Full,10000,REG_SOCIAL_ANIME_PLANET_RATING,1,0.7087110579013824,2025-04-25T00:37:01.000Z
Numerical-Full,10000,REG_SOCIAL_ANIME_PLANET_RATING,4,0.7081095576286316,2025-04-25T06:04:14.000Z
Numerical-Full,10000,REG_SOCIAL_ANIME_PLANET_RATING,0,0.7040575444698334,2025-04-24T22:59:25.000Z
Numerical-Full,10000,REG_SOCIAL_ANIME_PLANET_RATING,9,0.6862137615680695,2025-04-25T14:47:18.000Z
Numerical-Full,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,1,0.6038360595703125,2025-04-25T00:27:48.000Z
Numerical-Full,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,9,0.5552924275398254,2025-04-25T14:38:03.000Z
Numerical-Full,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,2,0.5328303575515747,2025-04-25T02:15:32.000Z
Numerical-Full,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,7,0.5295388102531433,2025-04-25T11:09:29.000Z
Numerical-Full,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,5,0.5115751028060913,2025-04-25T07:35:08.000Z
Numerical-Full,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,4,0.5044798254966736,2025-04-25T05:55:47.000Z
Numerical-Full,10000,REG_CONSUMER_BOOK_PRICE_PREDICTION,6,0.5028839707374573,2025-04-25T09:21:29.000Z
Numerical-Full,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,6,0.4956129193305969,2025-04-25T09:07:54.000Z
Numerical-Full,10000,REG_CONSUMER_MERCARI_ONLINE_MARKETPLACE,0,0.4906453490257263,2025-04-24T22:31:31.000Z
